# rmin,xti,xdi,xte,xdz,xvt,xvp,xtiW20,xdiW20,xteW20,xtiDBM,xdiDBM,xteDBM,xteETG,xteMTM,xteETGM,xdiETGM,gmaW20ii,omgW20ii,gmaW20ie,omgW20ie,gmaW20ei,omgW20ei,gmaW20ee,omgW20ee,gmaDBM,omgDBM,gmaMTM,omgMTM,gmaETGM,omgETGM,dbsqprf
# m,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,m^2/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,s^-1,rad/s,,
5.1571e-01,1.0000e+02,7.6190e+01,1.0900e+02,3.7940e+01,4.7980e+01,4.8370e+01,1.0000e+02,7.6190e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,4.5890e+00,4.4550e+00,0.0000e+00,0.0000e+00,2.5640e+03,-2.1110e+05,2.9960e+05,4.0870e+05,0.0000e+00,-2.9160e+04,1.8140e+05,4.6140e+05,0.0000e+00,0.0000e+00,8.2510e+04,4.4570e+05,1.3250e-01,1.1520e+06,1.2470e-07
5.1819e-01,1.0000e+02,7.2950e+01,1.1000e+02,3.6360e+01,4.5490e+01,4.5850e+01,1.0000e+02,7.2950e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,5.2900e+00,4.7270e+00,0.0000e+00,0.0000e+00,3.0980e+03,-2.0910e+05,3.0110e+05,4.1390e+05,0.0000e+00,-2.9210e+04,1.7970e+05,4.6150e+05,0.0000e+00,0.0000e+00,8.3500e+04,4.4470e+05,1.5580e-01,1.1890e+06,1.3180e-07
5.2066e-01,9.9950e+01,6.9930e+01,1.1110e+02,3.4840e+01,4.3160e+01,4.3510e+01,9.9950e+01,6.9930e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,6.0620e+00,5.0060e+00,0.0000e+00,0.0000e+00,3.7840e+03,-2.0650e+05,3.0250e+05,4.1770e+05,0.0000e+00,-2.9220e+04,1.7780e+05,4.6070e+05,0.0000e+00,0.0000e+00,8.4380e+04,4.4290e+05,1.8290e-01,1.2240e+06,1.3900e-07
5.2311e-01,9.0210e+01,6.7180e+01,1.1220e+02,3.3410e+01,4.1050e+01,4.1390e+01,9.0210e+01,6.7180e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,6.8980e+00,5.2930e+00,0.0000e+00,0.0000e+00,4.6580e+03,-2.0290e+05,3.0400e+05,4.2030e+05,0.0000e+00,-2.9200e+04,1.7600e+05,4.5900e+05,0.0000e+00,0.0000e+00,8.5150e+04,4.3970e+05,2.1440e-01,1.2590e+06,1.4650e-07
5.2554e-01,8.2010e+01,6.5220e+01,1.1340e+02,3.1900e+01,1.9830e+01,3.9180e+01,8.2010e+01,6.5220e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,7.7850e+00,5.5840e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-2.9140e+04,1.7420e+05,4.5640e+05,0.0000e+00,0.0000e+00,8.5810e+04,4.3560e+05,2.5080e-01,1.2910e+06,1.5410e-07
5.2795e-01,7.4280e+01,6.3200e+01,1.1460e+02,3.0860e+01,1.9030e+01,3.7660e+01,7.4280e+01,6.3200e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,8.7100e+00,5.8790e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-2.9030e+04,1.7260e+05,4.5280e+05,0.0000e+00,0.0000e+00,8.6370e+04,4.3060e+05,2.9230e-01,1.3220e+06,1.6170e-07
5.3034e-01,6.7460e+01,6.1440e+01,1.1560e+02,2.9940e+01,1.8330e+01,3.6330e+01,6.7460e+01,6.1440e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,9.6520e+00,5.9870e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-2.8860e+04,1.7120e+05,4.4850e+05,0.0000e+00,0.0000e+00,8.6670e+04,4.2220e+05,3.3910e-01,1.3500e+06,1.6430e-07
5.3272e-01,6.4930e+01,5.9580e+01,1.1650e+02,2.9320e+01,3.5130e+01,3.5420e+01,6.4930e+01,5.9580e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.0580e+01,5.9270e+00,0.0000e+00,0.0000e+00,1.0830e+04,-1.7860e+05,3.1020e+05,4.1470e+05,0.0000e+00,-2.8630e+04,1.6980e+05,4.4340e+05,0.0000e+00,0.0000e+00,8.6700e+04,4.1060e+05,3.9090e-01,1.3760e+06,1.6230e-07
5.3507e-01,6.3580e+01,5.8370e+01,1.1730e+02,2.8680e+01,3.4190e+01,3.4460e+01,6.3580e+01,5.8370e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.1450e+01,5.8360e+00,0.0000e+00,0.0000e+00,1.3780e+04,-1.7000e+05,3.1200e+05,4.0900e+05,0.0000e+00,-2.8320e+04,1.6860e+05,4.3750e+05,0.0000e+00,0.0000e+00,8.4220e+04,3.8980e+05,4.3090e-01,1.3790e+06,1.5950e-07
5.3741e-01,6.0640e+01,5.7390e+01,1.1800e+02,2.8220e+01,3.3430e+01,3.3700e+01,6.0640e+01,5.7390e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.2230e+01,5.7520e+00,0.0000e+00,0.0000e+00,1.7640e+04,-1.6060e+05,3.1340e+05,4.0150e+05,2.6800e+03,-1.7590e+05,1.6740e+05,4.3090e+05,0.0000e+00,0.0000e+00,8.1920e+04,3.6920e+05,4.7120e-01,1.3780e+06,1.5690e-07
5.3973e-01,5.7340e+01,5.6580e+01,1.1850e+02,2.7980e+01,3.2880e+01,3.3130e+01,5.7340e+01,5.6580e+01,1.0000e+02,0.0000e+00,0.0000e+00,0.0000e+00,1.2850e+01,5.6850e+00,0.0000e+00,0.0000e+00,2.2540e+04,-1.5090e+05,3.1450e+05,3.9230e+05,6.9840e+03,-1.7630e+05,1.6620e+05,4.2360e+05,0.0000e+00,0.0000e+00,8.0130e+04,3.4920e+05,5.1220e-01,1.3760e+06,1.5490e-07
5.4203e-01,5.5200e+01,5.5900e+01,1.1890e+02,2.8080e+01,3.2570e+01,3.2800e+01,5.5200e+01,5.5900e+01,9.9940e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.3290e+01,5.6330e+00,0.0000e+00,0.0000e+00,2.8470e+04,-1.4140e+05,3.1460e+05,3.8130e+05,1.1420e+04,-1.7640e+05,1.6470e+05,4.1580e+05,0.0000e+00,0.0000e+00,7.8880e+04,3.3040e+05,5.5210e-01,1.3730e+06,1.5330e-07
5.4432e-01,5.4270e+01,5.5340e+01,1.1660e+02,2.8750e+01,3.2640e+01,3.2840e+01,5.4270e+01,5.5340e+01,9.7530e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.3470e+01,5.5950e+00,0.0000e+00,0.0000e+00,3.5140e+04,-1.3250e+05,3.1390e+05,3.6880e+05,1.5940e+04,-1.7620e+05,1.6300e+05,4.0740e+05,0.0000e+00,0.0000e+00,7.8210e+04,3.1330e+05,5.8860e-01,1.3690e+06,1.5210e-07
5.4658e-01,5.4120e+01,5.4830e+01,1.1380e+02,3.0070e+01,3.3150e+01,3.3300e+01,5.4120e+01,5.4830e+01,9.4820e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.3360e+01,5.5790e+00,0.0000e+00,0.0000e+00,4.2020e+04,-1.2430e+05,3.1220e+05,3.5500e+05,2.0460e+04,-1.7550e+05,1.6100e+05,3.9860e+05,0.0000e+00,0.0000e+00,7.8140e+04,2.9680e+05,6.1900e-01,1.3630e+06,1.5150e-07
5.4883e-01,5.4190e+01,5.4210e+01,1.1020e+02,3.1940e+01,3.4040e+01,3.4130e+01,5.4190e+01,5.4210e+01,9.1690e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.2890e+01,5.5820e+00,0.0000e+00,0.0000e+00,4.8600e+04,-1.1660e+05,3.0970e+05,3.4030e+05,2.4910e+04,-1.7440e+05,1.5840e+05,3.8940e+05,0.0000e+00,0.0000e+00,7.8710e+04,2.8200e+05,6.4070e-01,1.3570e+06,1.5140e-07
5.5106e-01,5.4000e+01,5.3280e+01,1.0560e+02,3.4090e+01,3.5140e+01,3.5150e+01,5.4000e+01,5.3280e+01,8.8000e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.2040e+01,5.6000e+00,0.0000e+00,0.0000e+00,5.4540e+04,-1.0910e+05,3.0640e+05,3.2490e+05,2.9210e+04,-1.7250e+05,1.5520e+05,3.8010e+05,0.0000e+00,0.0000e+00,7.9920e+04,2.6940e+05,6.5100e-01,1.3490e+06,1.5170e-07
5.5327e-01,5.3260e+01,5.1880e+01,1.0010e+02,3.6230e+01,3.6240e+01,3.6190e+01,5.3260e+01,5.1880e+01,8.3670e+01,0.0000e+00,0.0000e+00,0.0000e+00,1.0780e+01,5.6470e+00,0.0000e+00,0.0000e+00,5.9700e+04,-1.0150e+05,3.0210e+05,3.0930e+05,3.3280e+04,-1.6990e+05,1.5140e+05,3.7090e+05,0.0000e+00,0.0000e+00,8.1790e+04,2.5800e+05,6.4770e-01,1.3400e+06,1.5280e-07
5.5547e-01,5.1950e+01,5.0030e+01,9.3660e+01,3.8180e+01,3.7280e+01,3.7160e+01,5.1950e+01,5.0030e+01,7.8840e+01,0.0000e+00,0.0000e+00,0.0000e+00,9.1110e+00,5.7130e+00,0.0000e+00,0.0000e+00,6.4030e+04,-9.3710e+04,2.9670e+05,2.9360e+05,3.7110e+04,-1.6630e+05,1.4690e+05,3.6170e+05,0.0000e+00,0.0000e+00,8.4330e+04,2.4860e+05,6.2960e-01,1.3300e+06,1.5430e-07
5.5764e-01,5.0070e+01,4.7700e+01,8.6460e+01,3.9770e+01,3.8150e+01,3.7970e+01,5.0070e+01,4.7700e+01,7.3580e+01,0.0000e+00,0.0000e+00,0.0000e+00,7.0760e+00,5.8070e+00,0.0000e+00,0.0000e+00,6.7550e+04,-8.5650e+04,2.8990e+05,2.7800e+05,4.0660e+04,-1.6180e+05,1.4180e+05,3.5280e+05,0.0000e+00,0.0000e+00,8.7510e+04,2.4090e+05,5.9650e-01,1.3200e+06,1.5660e-07
5.5980e-01,4.7690e+01,4.4940e+01,7.8610e+01,4.0890e+01,3.8780e+01,3.8550e+01,4.7690e+01,4.4940e+01,6.7980e+01,0.0000e+00,0.0000e+00,0.0000e+00,4.7160e+00,5.9220e+00,0.0000e+00,0.0000e+00,7.0270e+04,-7.7380e+04,2.8170e+05,2.6280e+05,4.3920e+04,-1.5640e+05,1.3620e+05,3.4410e+05,0.0000e+00,0.0000e+00,9.1340e+04,2.3520e+05,5.4960e-01,1.3090e+06,1.5930e-07
5.6194e-01,4.4900e+01,4.1780e+01,7.0250e+01,4.1430e+01,3.9100e+01,3.8830e+01,4.4900e+01,4.1780e+01,6.2100e+01,0.0000e+00,0.0000e+00,0.0000e+00,2.0880e+00,6.0660e+00,0.0000e+00,0.0000e+00,7.2240e+04,-6.8960e+04,2.7180e+05,2.4840e+05,4.6870e+04,-1.4990e+05,1.3000e+05,3.3590e+05,0.0000e+00,0.0000e+00,9.5780e+04,2.3110e+05,4.9180e-01,1.2990e+06,1.6270e-07
5.6406e-01,4.1790e+01,3.8290e+01,6.2310e+01,4.1350e+01,3.9030e+01,3.8760e+01,4.1790e+01,3.8290e+01,5.6000e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.3110e+00,0.0000e+00,0.0000e+00,7.3490e+04,-6.0480e+04,2.6040e+05,2.3530e+05,4.9450e+04,-1.4260e+05,1.2340e+05,3.2840e+05,0.0000e+00,0.0000e+00,1.0080e+05,2.2830e+05,4.2670e-01,1.2880e+06,1.6870e-07
5.6617e-01,3.8600e+01,3.4710e+01,5.6570e+01,4.0720e+01,3.8670e+01,3.8400e+01,3.8600e+01,3.4710e+01,4.9980e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.5900e+00,0.0000e+00,0.0000e+00,7.4180e+04,-5.2110e+04,2.4730e+05,2.2350e+05,5.1720e+04,-1.3450e+05,1.1640e+05,3.2140e+05,0.0000e+00,0.0000e+00,1.0580e+05,2.2340e+05,3.4250e-01,1.2550e+06,1.7540e-07
5.6825e-01,3.5410e+01,3.1150e+01,5.0980e+01,3.9610e+01,3.8020e+01,3.7760e+01,3.5410e+01,3.1150e+01,4.4150e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.8310e+00,0.0000e+00,0.0000e+00,7.4330e+04,-4.3820e+04,2.3280e+05,2.1320e+05,5.3630e+04,-1.2570e+05,1.0940e+05,3.1490e+05,0.0000e+00,0.0000e+00,1.1120e+05,2.1940e+05,2.5820e-01,1.2100e+06,1.8080e-07
5.7031e-01,9.7390e+00,1.9690e+01,4.6740e+01,8.2460e+00,5.7550e+00,9.3050e+00,9.7390e+00,1.9690e+01,3.9620e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.1190e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,5.5160e+04,-1.1640e+05,1.0240e+05,3.0880e+05,0.0000e+00,0.0000e+00,1.1710e+05,2.1700e+05,1.8400e-01,1.1630e+06,1.8730e-07
5.7236e-01,8.0740e+00,1.6800e+01,4.2180e+01,6.8180e+00,4.8780e+00,7.6490e+00,8.0740e+00,1.6800e+01,3.4700e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.4720e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,5.6220e+04,-1.0690e+05,9.5350e+04,3.0330e+05,0.0000e+00,0.0000e+00,1.2360e+05,2.1580e+05,1.2340e-01,1.1130e+06,1.9520e-07
5.7438e-01,6.6010e+00,1.4160e+01,3.7970e+01,5.5440e+00,4.0720e+00,6.1840e+00,6.6010e+00,1.4160e+01,3.0090e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.8850e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,5.6810e+04,-9.7360e+04,8.8300e+04,2.9820e+05,0.0000e+00,0.0000e+00,1.3050e+05,2.1630e+05,7.7740e-02,1.0610e+06,2.0420e-07
5.7639e-01,5.3300e+00,1.1800e+01,3.4240e+01,4.4430e+00,3.3520e+00,4.9260e+00,5.3300e+00,1.1800e+01,2.5850e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,8.3920e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,5.6830e+04,-8.7920e+04,8.1390e+04,2.9350e+05,0.0000e+00,0.0000e+00,1.3770e+05,2.1790e+05,4.6150e-02,1.0080e+06,2.1530e-07
5.7837e-01,6.0060e+00,1.2770e+01,3.7880e+01,5.2600e+00,4.0630e+00,5.8020e+00,6.0060e+00,1.2770e+01,2.9480e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,8.3940e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.1600e+04,-7.2000e+04,8.4150e+04,2.7940e+05,0.0000e+00,0.0000e+00,1.4350e+05,2.1730e+05,2.6430e-02,9.5350e+05,2.1310e-07
5.8033e-01,1.5780e+01,2.4070e+01,6.6470e+01,1.6710e+01,1.2920e+01,1.8420e+01,1.5780e+01,2.4070e+01,5.8440e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,8.0300e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,8.5320e+04,-2.1240e+04,1.1030e+05,2.1690e+05,0.0000e+00,0.0000e+00,1.4800e+05,2.1520e+05,1.5760e-02,8.9880e+05,2.0140e-07
5.8228e-01,1.0000e+02,9.9430e+01,7.5710e+01,1.7350e+02,1.6840e+02,1.8270e+02,1.0000e+02,9.8320e+01,6.7200e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.6270e+00,8.8810e-01,1.1090e+00,3.1500e+02,-1.3570e+02,4.1870e+05,8.1620e+04,0.0000e+00,-8.3260e+03,2.4430e+05,6.3060e+04,0.0000e+00,0.0000e+00,1.5210e+05,2.1320e+05,9.5380e+04,1.8210e+05,1.8880e-07
5.8420e-01,1.0000e+02,1.1290e+02,8.2810e+01,1.9270e+02,1.8760e+02,2.0160e+02,1.0000e+02,1.0920e+02,7.2480e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.1980e+00,3.1380e+00,3.7670e+00,5.8220e+01,-1.5340e+03,4.3060e+05,4.1460e+04,0.0000e+00,-7.9500e+03,2.6580e+05,4.9010e+04,0.0000e+00,0.0000e+00,1.5550e+05,2.1070e+05,1.7960e+05,1.9950e+05,1.7570e-07
5.8610e-01,1.0000e+02,1.1190e+02,7.7860e+01,1.9470e+02,1.9310e+02,2.0320e+02,1.0000e+02,1.0910e+02,6.8540e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.7360e+00,2.5820e+00,2.7860e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-1.2610e+03,2.6880e+05,4.0180e+04,0.0000e+00,0.0000e+00,1.5810e+05,2.0810e+05,1.7420e+05,2.1590e+05,1.6190e-07
5.8799e-01,1.0000e+02,1.0520e+02,6.9000e+01,1.8950e+02,1.9000e+02,1.9760e+02,1.0000e+02,1.0440e+02,6.1800e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.2590e+00,9.4550e-01,8.6320e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-1.3870e+03,2.6320e+05,3.3820e+04,0.0000e+00,0.0000e+00,1.5990e+05,2.0510e+05,1.1900e+05,2.3230e+05,1.4800e-07
5.8985e-01,1.0000e+02,9.7200e+01,5.8830e+01,1.8060e+02,1.8250e+02,1.8820e+02,1.0000e+02,9.7200e+01,5.3060e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,5.7700e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-1.3590e+03,2.5260e+05,2.8660e+04,0.0000e+00,0.0000e+00,1.6080e+05,2.0170e+05,3.0580e-02,6.4140e+05,1.3410e-07
5.9169e-01,1.0000e+02,8.8840e+01,4.8660e+01,1.6960e+02,1.7250e+02,1.7690e+02,1.0000e+02,8.8840e+01,4.3370e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,5.2840e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-1.2620e+03,2.3890e+05,2.3840e+04,0.0000e+00,0.0000e+00,1.6080e+05,1.9760e+05,4.3230e-02,5.9640e+05,1.2070e-07
5.9351e-01,1.0000e+02,8.0040e+01,3.8330e+01,1.5750e+02,1.6130e+02,1.6450e+02,1.0000e+02,8.0040e+01,3.3520e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,4.8040e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-1.1390e+03,2.2340e+05,1.8820e+04,0.0000e+00,0.0000e+00,1.5970e+05,1.9280e+05,5.8160e-02,5.5430e+05,1.0770e-07
5.9531e-01,1.0000e+02,7.1230e+01,2.8550e+01,1.4500e+02,1.4950e+02,1.5170e+02,1.0000e+02,7.1230e+01,2.4210e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,4.3350e+00,0.0000e+00,2.5390e-20,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-1.0110e+03,2.0690e+05,1.3610e+04,0.0000e+00,0.0000e+00,1.5760e+05,1.8700e+05,7.3140e-02,5.1500e+05,9.5330e-08
5.9708e-01,1.0000e+02,6.2630e+01,1.9840e+01,1.3220e+02,1.3730e+02,1.3880e+02,1.0000e+02,6.2630e+01,1.5970e+01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.8750e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-8.8980e+02,1.8990e+05,8.3200e+03,0.0000e+00,0.0000e+00,1.5420e+05,1.8060e+05,9.0800e-02,4.7880e+05,8.3570e-08
5.9884e-01,1.0000e+02,5.4470e+01,1.2630e+01,1.1940e+02,1.2510e+02,1.2590e+02,1.0000e+02,5.4470e+01,9.1950e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.4360e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,-7.8080e+02,1.7280e+05,2.8750e+03,0.0000e+00,0.0000e+00,1.4960e+05,1.7300e+05,1.0610e-01,4.4530e+05,7.2670e-08
6.0056e-01,0.0000e+00,0.0000e+00,3.0200e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,3.0200e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.4370e+05,1.6440e+05,1.1930e-01,4.1420e+05,6.2630e-08
6.0227e-01,0.0000e+00,0.0000e+00,2.6290e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.6290e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3660e+05,1.5490e+05,1.2940e-01,3.8520e+05,5.3480e-08
6.0394e-01,0.0000e+00,0.0000e+00,2.2660e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,2.2660e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2870e+05,1.4500e+05,1.3610e-01,3.5840e+05,4.5220e-08
6.0560e-01,0.0000e+00,0.0000e+00,1.9420e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.9420e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2010e+05,1.3450e+05,1.3990e-01,3.3390e+05,3.8040e-08
6.0723e-01,0.0000e+00,0.0000e+00,1.6510e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.6510e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1140e+05,1.2420e+05,1.4120e-01,3.1160e+05,3.1770e-08
6.0884e-01,0.0000e+00,0.0000e+00,1.4010e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.4010e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.0260e+05,1.1410e+05,1.4060e-01,2.9160e+05,2.6500e-08
6.1042e-01,0.0000e+00,0.0000e+00,1.1870e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.1870e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,9.4330e+04,1.0480e+05,1.3910e-01,2.7430e+05,2.2100e-08
6.1195e-01,8.6200e+00,2.0640e+00,1.0140e+00,7.7150e+00,9.2620e+00,9.3350e+00,8.6200e+00,2.0640e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.0140e+00,0.0000e+00,0.0000e+00,4.5430e+04,-1.3340e+03,5.3360e+03,1.5480e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,8.6790e+04,9.6490e+04,1.3790e-01,2.5990e+05,1.8580e-08
6.1341e-01,7.4110e+00,1.6710e+00,8.7890e-01,6.4050e+00,8.0580e+00,8.0020e+00,7.4110e+00,1.6710e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,8.7890e-01,0.0000e+00,0.0000e+00,3.9940e+04,-3.7150e+03,6.1890e+03,1.5430e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,8.0390e+04,8.9410e+04,1.3850e-01,2.4910e+05,1.5880e-08
6.1478e-01,6.3170e+00,1.3450e+00,7.8000e-01,5.2600e+00,6.9750e+00,6.8000e+00,6.3170e+00,1.3450e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.8000e-01,0.0000e+00,0.0000e+00,3.5030e+04,-5.6340e+03,6.6830e+03,1.5390e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.5520e+04,8.4180e+04,1.4250e-01,2.4220e+05,1.3920e-08
6.1602e-01,5.3580e+00,1.0770e+00,7.1980e-01,4.3030e+00,6.0310e+00,5.7680e+00,5.3580e+00,1.0770e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.1980e-01,0.0000e+00,0.0000e+00,3.0680e+04,-6.7550e+03,6.9100e+03,1.5380e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.2590e+04,8.0890e+04,1.5150e-01,2.3990e+05,1.2700e-08
6.1712e-01,4.5500e+00,8.6110e-01,6.9710e-01,3.5430e+00,5.2480e+00,4.9260e+00,4.5500e+00,8.6110e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,6.9710e-01,0.0000e+00,0.0000e+00,2.6920e+04,-7.1890e+03,6.8430e+03,1.5390e+05,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,7.2000e+04,8.0090e+04,1.6780e-01,2.4270e+05,1.2170e-08
